CustomerID,TotalSpent,TotalTransactions,LastTransactionDate
C2290,2300.41,5,2024-11-10T08:04:46.000Z
C2216,1180.96,3,2024-10-22T19:28:58.000Z
C1848,1504.09,3,2024-03-30T13:41:59.000Z
C4539,1756.9999999999998,4,2024-12-21T01:53:14.000Z
C0459,2126.2599999999998,2,2024-12-16T23:19:02.000Z
C0756,2478.16,2,2024-12-07T10:58:46.000Z
C1969,49.58,1,2024-11-24T17:14:19.000Z
C4018,3234.3,4,2024-11-18T15:36:29.000Z
C2147,2595.65,3,2024-12-02T07:04:03.000Z
C4232,1896.54,3,2024-09-15T01:15:49.000Z
C2184,3406.5199999999995,2,2024-09-13T01:06:08.000Z
C1790,393.28000000000003,3,2024-06-04T09:18:00.000Z
C3798,2866.62,3,2024-07-14T08:49:12.000Z
C4457,941.49,2,2024-01-14T01:29:51.000Z
C3887,3814.58,4,2024-11-04T14:09:12.000Z
C3044,691.01,2,2024-05-06T10:16:02.000Z
C3488,850.78,1,2024-01-05T16:18:50.000Z
C3562,1708.26,4,2024-10-08T16:44:41.000Z
C3324,559.48,1,2024-09-08T08:41:09.000Z
C4884,206.74,1,2024-11-26T10:32:03.000Z
C2742,422.33,2,2024-08-21T03:16:50.000Z
C0361,2171.7,1,2024-10-17T10:11:18.000Z
C4351,2161.8,3,2024-07-11T11:28:49.000Z
C3654,2287.31,3,2024-12-11T16:49:02.000Z
C2005,1691.85,2,2024-07-19T13:55:29.000Z
C2190,2345.4400000000005,4,2024-10-26T13:11:31.000Z
C2307,2614.4100000000003,4,2024-12-22T08:49:56.000Z
C2763,3501.97,3,2024-11-17T05:59:16.000Z
C0777,2724.88,2,2024-09-16T14:31:48.000Z
C4356,1643.6,4,2024-11-09T19:33:20.000Z
C1246,450.72,2,2024-10-18T02:29:09.000Z
C4313,901.96,1,2024-01-20T20:23:02.000Z
C2664,1144.24,4,2024-10-14T17:31:25.000Z
C1945,2839.6,2,2024-08-17T22:52:53.000Z
C0741,102.78,1,2024-01-19T02:00:59.000Z
C2671,1290.74,3,2024-06-10T09:56:03.000Z
C0214,2734.4900000000002,2,2024-11-03T23:07:59.000Z
C3255,350.68,1,2024-10-18T20:33:41.000Z
C3054,328.71,2,2024-08-03T06:31:54.000Z
C0309,1085.5,1,2024-02-27T08:25:34.000Z
C4933,1658.02,2,2024-11-27T02:04:43.000Z
C3650,2856.3199999999997,4,2024-12-11T06:39:37.000Z
C4516,3481.88,3,2024-09-27T03:32:44.000Z
C0549,1301.01,2,2024-09-22T00:52:02.000Z
C0290,1435.65,2,2024-10-26T16:52:39.000Z
C3037,395.34000000000003,1,2024-03-22T15:23:35.000Z
C4067,2212.55,4,2024-06-16T19:07:33.000Z
C4806,1106.75,2,2024-06-14T23:42:26.000Z
C3551,895.76,1,2024-11-06T05:19:19.000Z
C1445,2719.56,2,2024-09-10T10:17:59.000Z
C1986,2761.63,2,2024-07-28T16:43:14.000Z
C1779,992.8,2,2024-10-09T10:58:56.000Z
C2803,2614.48,2,2024-06-03T14:07:23.000Z
C3657,2405.95,1,2024-03-20T10:33:20.000Z
C4664,35.62,1,2024-11-30T15:50:35.000Z
C3392,3298.5699999999997,4,2024-11-02T11:02:17.000Z
C2906,2017.5700000000002,3,2024-07-31T22:50:21.000Z
C0969,3045.2799999999997,2,2024-10-29T17:14:32.000Z
C3002,3206.75,4,2024-10-20T21:19:45.000Z
C3072,2552.8,3,2024-12-16T15:32:59.000Z
C0603,281.02,1,2024-10-10T12:32:17.000Z
C0434,1466.19,2,2024-11-04T15:40:53.000Z
C1138,1956.81,3,2024-10-29T20:33:51.000Z
C0983,662.8299999999999,3,2024-11-22T06:00:43.000Z
C4068,882.8799999999999,2,2024-03-05T01:15:35.000Z
C1177,2000.13,3,2024-09-18T23:22:20.000Z
C2555,617.6,1,2024-05-25T16:42:21.000Z
C2774,992.72,1,2024-11-13T17:11:41.000Z
C2799,641.61,1,2024-04-05T07:11:05.000Z
C2834,1942.3799999999999,2,2024-11-25T19:37:33.000Z
C0499,811.5,2,2024-08-19T02:58:36.000Z
C1490,3821.76,3,2024-08-16T10:51:51.000Z
C1452,632.06,1,2024-01-13T19:43:47.000Z
C0845,610.56,2,2024-08-29T20:39:54.000Z
C1327,1809.0100000000002,4,2024-12-16T11:09:27.000Z
C2107,4281.54,4,2024-07-28T07:34:28.000Z
C2709,316.98,1,2024-03-31T18:41:47.000Z
C3399,277.6,1,2024-10-31T15:47:28.000Z
C0612,2425.11,3,2024-09-26T01:39:43.000Z
C3879,1014.0899999999999,1,2024-06-10T20:43:25.000Z
C3160,997.72,1,2024-08-27T07:03:29.000Z
C1840,13.32,1,2024-07-19T07:32:41.000Z
C1235,1468.0,1,2024-11-23T09:57:33.000Z
C2229,1778.52,1,2024-06-11T19:33:20.000Z
C2139,1665.1499999999999,1,2024-04-17T20:35:39.000Z
C0278,1538.5700000000002,2,2024-11-17T15:15:35.000Z
C3205,1145.3700000000001,1,2024-07-28T20:27:58.000Z
C0047,2271.25,1,2024-07-25T15:01:21.000Z
C3915,446.0,1,2024-10-13T17:23:04.000Z
C3416,5287.200000000001,4,2024-10-25T23:35:50.000Z
C2530,3150.11,5,2024-06-19T10:04:24.000Z
C0151,1291.7599999999998,4,2024-12-12T03:34:59.000Z
C1778,3123.82,4,2024-11-11T00:17:57.000Z
C1734,5154.040000000001,5,2024-11-28T21:53:14.000Z
C1136,2658.31,3,2024-09-02T08:10:24.000Z
C3470,781.55,1,2024-04-26T08:10:59.000Z
C4280,452.35,1,2024-08-31T14:40:24.000Z
C1180,2578.4,2,2024-11-06T19:50:51.000Z
C4066,857.45,2,2024-05-20T02:46:38.000Z
C3000,289.34999999999997,1,2024-10-09T15:26:16.000Z
C4027,1214.92,1,2024-09-29T13:45:07.000Z
C4567,99.44,1,2024-07-07T14:31:41.000Z
C0765,1657.44,3,2024-10-12T17:55:47.000Z
C2672,1000.17,3,2024-08-13T11:19:41.000Z
C3288,559.92,2,2024-11-15T22:11:37.000Z
C3510,1804.39,3,2024-06-29T06:05:39.000Z
C0823,3523.5699999999997,4,2024-12-08T04:19:00.000Z
C3792,5236.03,4,2024-10-14T08:45:58.000Z
C3525,2949.16,3,2024-09-21T17:08:37.000Z
C0323,3466.15,3,2024-11-30T06:10:20.000Z
C1589,5846.18,5,2024-07-27T19:31:50.000Z
C1926,2334.55,1,2024-01-22T18:24:36.000Z
C2929,4506.460000000001,4,2024-10-30T23:28:46.000Z
C4998,1569.6999999999998,2,2024-02-07T09:09:53.000Z
C2359,429.23,1,2024-06-26T14:07:18.000Z
C4864,1846.3999999999999,3,2024-11-13T23:03:03.000Z
C0692,4291.22,3,2024-11-19T22:44:43.000Z
C0407,530.06,2,2024-12-12T03:53:52.000Z
C1377,2176.54,2,2024-04-13T01:06:35.000Z
C4375,2264.75,1,2024-02-10T17:27:56.000Z
C0119,2685.7200000000003,2,2024-12-17T13:39:02.000Z
C1301,2150.17,2,2024-08-02T05:27:12.000Z
C4891,2262.8,2,2024-09-08T20:33:24.000Z
C1858,1869.11,2,2024-12-01T01:12:36.000Z
C4600,1629.6,1,2024-02-17T07:41:39.000Z
C0035,267.14,2,2024-10-01T02:21:14.000Z
C0362,2995.8,2,2024-01-23T06:23:39.000Z
C2048,3353.4300000000003,3,2024-10-09T18:48:33.000Z
C1930,3152.3,2,2024-11-16T23:16:21.000Z
C4145,1499.8000000000002,2,2024-06-04T14:46:49.000Z
C1573,405.34,2,2024-10-13T16:12:44.000Z
C4159,3212.11,2,2024-07-10T00:03:18.000Z
C4256,212.42,1,2024-03-30T04:52:19.000Z
C2125,2484.71,3,2024-02-18T19:29:24.000Z
C2578,191.62,1,2024-09-27T08:12:40.000Z
C2380,2617.08,2,2024-11-25T10:49:01.000Z
C2022,1248.33,1,2024-04-05T18:47:51.000Z
C0113,667.08,1,2024-06-24T12:02:18.000Z
C2466,550.45,1,2024-07-28T15:15:48.000Z
C2165,268.26,1,2024-05-22T18:27:08.000Z
C1593,1300.17,1,2024-04-01T03:07:09.000Z
C4306,1550.32,2,2024-09-03T12:51:34.000Z
C2755,655.33,4,2024-10-06T00:14:24.000Z
C2614,1563.9099999999999,3,2024-12-18T19:58:47.000Z
C1405,809.63,3,2024-11-25T11:09:43.000Z
C4348,1010.8199999999999,3,2024-06-14T18:17:14.000Z
C0847,911.77,2,2024-04-26T17:48:06.000Z
C2352,315.0,1,2024-04-27T09:05:42.000Z
C1244,815.8199999999999,2,2024-03-19T12:42:29.000Z
C4547,3411.19,4,2024-10-24T01:15:16.000Z
C1663,494.87,1,2024-10-22T00:09:29.000Z
C1940,3581.05,4,2024-05-10T02:32:11.000Z
C4636,1106.51,2,2024-09-24T20:16:25.000Z
C1165,2885.7500000000005,4,2024-10-21T01:55:16.000Z
C1033,2745.73,3,2024-12-04T19:59:56.000Z
C2333,278.26,2,2024-07-15T05:59:32.000Z
C1993,1179.94,2,2024-09-15T10:39:37.000Z
C1361,913.76,3,2024-08-19T19:50:30.000Z
C1554,1478.5500000000002,1,2024-07-16T04:43:01.000Z
C0997,491.93,1,2024-10-28T13:28:32.000Z
C4699,418.66,1,2024-10-29T23:54:10.000Z
C1546,1449.1399999999999,2,2024-12-19T05:56:36.000Z
C0451,314.83,1,2024-03-12T08:32:16.000Z
C3336,1193.35,2,2024-07-16T12:19:22.000Z
C2259,1975.4,1,2024-06-26T13:59:52.000Z
C4279,3380.6899999999996,3,2024-07-24T17:07:13.000Z
C4299,7899.0199999999995,6,2024-08-29T20:39:36.000Z
C2533,1357.6100000000001,3,2024-10-25T18:28:40.000Z
C0218,1694.73,3,2024-10-26T15:45:38.000Z
C4032,3289.4700000000003,4,2024-12-11T21:58:29.000Z
C1137,675.87,2,2024-10-30T01:26:21.000Z
C0600,1320.96,1,2024-04-23T12:38:14.000Z
C1513,1509.39,2,2024-07-26T06:13:43.000Z
C3207,3714.0199999999995,2,2024-07-20T07:13:59.000Z
C0328,41.02,1,2024-01-04T19:02:47.000Z
C2133,3614.0400000000004,4,2024-12-08T18:04:49.000Z
C2501,5237.299999999999,6,2024-12-09T03:21:12.000Z
C4589,2670.9,2,2024-08-21T00:06:00.000Z
C0588,3712.75,5,2024-10-17T11:16:41.000Z
C1979,777.22,2,2024-04-03T15:14:04.000Z
C4238,599.88,2,2024-11-20T21:30:05.000Z
C3231,170.21,1,2024-07-03T06:01:34.000Z
C3229,887.49,4,2024-10-31T01:52:32.000Z
C1813,1731.82,2,2024-09-15T18:24:00.000Z
C4772,698.71,2,2024-08-28T07:34:05.000Z
C4263,1655.6999999999998,1,2024-05-08T20:11:33.000Z
C0506,2600.49,3,2024-12-13T01:03:31.000Z
C3752,1012.28,2,2024-11-29T20:03:22.000Z
C0172,424.76,1,2023-12-31T12:44:00.000Z
C3351,1883.88,1,2024-09-27T21:57:21.000Z
C1849,100.5,1,2024-12-03T01:32:35.000Z
C1309,2018.6799999999998,2,2024-09-05T08:06:39.000Z
C0003,3878.8599999999997,3,2024-05-07T23:59:53.000Z
C2757,2540.08,3,2024-10-18T08:49:37.000Z
C1148,1479.68,2,2024-06-14T20:59:12.000Z
C2335,2232.29,3,2024-04-19T21:00:57.000Z
C0250,2581.19,3,2024-12-21T04:14:28.000Z
C3819,6279.169999999999,7,2024-10-04T13:37:20.000Z
C3493,1789.7600000000002,2,2024-12-05T18:58:46.000Z
C4463,1366.56,1,2024-08-31T10:38:39.000Z
C4170,2631.74,4,2024-10-01T18:37:44.000Z
C1077,6994.02,6,2024-11-06T23:14:03.000Z
C2349,1662.34,2,2024-12-14T05:04:37.000Z
C0912,3040.45,4,2024-09-07T16:58:09.000Z
C4716,216.45,1,2023-12-30T04:52:00.000Z
C4464,1834.19,2,2024-11-03T15:33:39.000Z
C3098,1586.3799999999999,4,2024-07-23T03:43:33.000Z
C4712,169.0,1,2024-07-09T17:17:02.000Z
C1776,2147.4300000000003,2,2024-05-19T21:45:57.000Z
C1819,377.82,1,2024-04-24T04:36:47.000Z
C2784,15.48,1,2024-11-26T04:38:14.000Z
C2615,77.82,1,2024-02-08T15:49:14.000Z
C2487,1201.71,1,2024-02-21T11:58:08.000Z
C3094,531.91,2,2024-12-02T21:17:19.000Z
C3683,2836.8199999999997,4,2024-12-16T09:08:41.000Z
C4081,3174.93,5,2024-12-15T02:09:04.000Z
C4627,2712.69,4,2024-08-31T00:45:38.000Z
C2668,3045.06,4,2024-10-27T05:17:39.000Z
C2648,2478.2,2,2024-10-01T13:30:45.000Z
C1357,3726.2799999999997,6,2024-11-16T12:13:46.000Z
C4622,1926.93,2,2024-06-07T19:50:55.000Z
C4795,303.81,1,2024-11-10T21:01:53.000Z
C4049,142.56,1,2024-09-01T06:29:38.000Z
C0761,1738.44,2,2024-10-07T19:03:13.000Z
C3164,2800.63,4,2024-11-16T23:16:54.000Z
C0302,895.2,1,2024-09-28T13:09:38.000Z
C1556,1298.95,2,2024-11-10T05:58:55.000Z
C4930,107.88,1,2024-02-29T19:04:10.000Z
C3678,708.84,1,2024-10-07T00:36:06.000Z
C4819,589.85,1,2024-02-24T01:13:17.000Z
C3453,1993.8,1,2024-06-08T01:45:48.000Z
C3662,388.71,1,2024-06-29T10:09:05.000Z
C1581,1429.3200000000002,2,2024-12-15T21:11:43.000Z
C2325,2586.8599999999997,4,2024-09-20T21:32:44.000Z
C0858,2784.6099999999997,4,2024-11-22T05:34:23.000Z
C4073,3366.52,5,2024-11-23T12:34:24.000Z
C2321,3635.6499999999996,4,2024-08-09T15:23:37.000Z
C2824,390.88,1,2024-04-23T02:58:06.000Z
C0723,885.96,1,2024-04-18T10:43:10.000Z
C1252,116.36,1,2024-07-11T18:07:07.000Z
C0062,5837.48,4,2024-07-07T03:26:35.000Z
C1268,1817.75,1,2024-04-03T10:18:29.000Z
C3812,1878.62,4,2024-10-24T09:34:10.000Z
C1153,2429.06,3,2024-07-27T00:36:29.000Z
C0437,2496.68,2,2024-11-24T09:21:58.000Z
C0738,482.29,1,2024-08-26T05:32:24.000Z
C3119,2995.14,4,2024-12-10T16:58:51.000Z
C1680,887.08,1,2024-01-15T02:38:24.000Z
C2268,1389.93,1,2024-01-28T05:31:27.000Z
C0755,1446.6299999999999,1,2024-10-22T22:11:34.000Z
C0414,471.57,1,2023-12-27T17:46:14.000Z
C2013,470.28,1,2024-10-26T15:10:59.000Z
C1569,427.78,1,2024-07-16T05:32:13.000Z
C3401,427.32,1,2024-08-05T12:08:52.000Z
C3317,3162.76,2,2024-05-01T10:16:11.000Z
C2256,3476.45,4,2024-10-24T01:06:55.000Z
C2185,925.78,1,2024-04-19T13:51:47.000Z
C0267,3587.16,3,2024-08-26T10:20:55.000Z
C2574,1754.1,2,2024-06-14T08:24:38.000Z
C1935,4130.55,3,2024-07-24T06:57:21.000Z
C3360,862.05,2,2024-11-17T04:29:30.000Z
C0924,3434.47,3,2024-07-24T11:27:57.000Z
C3899,283.0,1,2024-09-04T00:26:19.000Z
C4764,4994.4800000000005,4,2024-12-22T05:08:07.000Z
C4291,2248.0299999999997,2,2024-11-07T00:18:15.000Z
C2647,839.8,1,2024-10-23T02:14:46.000Z
C4399,1251.6,2,2024-12-01T22:11:18.000Z
C2881,1641.44,3,2024-09-10T05:53:37.000Z
C0194,362.26,1,2024-03-12T15:03:55.000Z
C2215,213.0,1,2024-03-14T22:20:00.000Z
C3346,821.52,1,2024-10-08T02:30:12.000Z
C4234,364.46999999999997,1,2024-10-04T18:04:27.000Z
C2116,2006.3200000000002,3,2024-12-03T03:12:39.000Z
C3787,1187.6,2,2024-03-16T04:25:07.000Z
C2800,156.71,1,2024-02-27T05:24:47.000Z
C2463,447.9,1,2024-09-04T12:30:45.000Z
C0501,1765.05,3,2024-12-06T19:25:04.000Z
C3150,424.71999999999997,2,2024-07-24T09:21:13.000Z
C0896,1974.4499999999998,1,2024-03-14T19:22:57.000Z
C1010,2857.08,2,2024-05-21T22:51:41.000Z
C2057,398.23,2,2024-07-01T02:43:48.000Z
C1538,2031.53,3,2024-07-21T18:13:56.000Z
C4612,482.62,2,2024-09-17T01:31:20.000Z
C1756,404.79999999999995,1,2024-04-21T22:16:56.000Z
C4634,1130.1599999999999,2,2024-08-11T00:04:14.000Z
C2442,1424.4,2,2024-09-25T13:15:48.000Z
C1655,545.76,3,2024-11-05T12:15:08.000Z
C3811,1609.3,3,2024-10-24T01:30:15.000Z
C0388,418.12,1,2024-03-16T09:01:12.000Z
C4147,1944.1499999999999,1,2024-10-04T22:04:06.000Z
C1372,215.24,1,2024-11-16T04:15:57.000Z
C2586,1306.68,1,2024-09-19T16:48:11.000Z
C2913,1161.68,1,2024-03-06T06:40:05.000Z
C1105,417.69,1,2024-01-26T09:49:04.000Z
C1117,1148.8799999999999,1,2024-04-18T21:22:18.000Z
C3990,134.52,1,2024-03-03T10:45:04.000Z
C0775,911.49,2,2024-06-16T15:39:24.000Z
C1286,2226.09,2,2024-08-18T12:52:21.000Z
C1884,894.9399999999999,5,2024-08-18T01:53:54.000Z
C2433,1246.28,1,2024-11-09T15:53:37.000Z
C4349,1787.9299999999998,2,2024-08-26T06:49:35.000Z
C0235,4753.23,4,2024-11-30T23:01:10.000Z
C3788,1274.1100000000001,3,2024-11-11T13:27:46.000Z
C0344,471.0,1,2023-12-24T23:04:36.000Z
C1495,829.75,2,2024-08-31T07:09:53.000Z
C3515,1706.11,2,2024-10-22T13:15:07.000Z
C3764,3427.5,4,2024-05-16T07:37:06.000Z
C1160,891.08,1,2024-08-10T05:25:53.000Z
C4792,2600.74,3,2024-08-11T15:38:12.000Z
C3013,1643.6599999999999,2,2024-08-09T14:03:27.000Z
C3700,1485.65,1,2024-10-27T00:20:59.000Z
C4293,1667.4,1,2024-03-21T06:14:43.000Z
C4158,219.58,1,2024-11-11T19:30:15.000Z
C3049,473.08,1,2024-05-24T23:13:45.000Z
C4621,708.56,1,2024-06-10T23:19:05.000Z
C2118,3489.7599999999998,3,2024-12-04T08:47:43.000Z
C1420,6545.54,5,2024-10-11T21:36:31.000Z
C2212,3946.92,3,2024-10-15T04:05:57.000Z
C0374,428.25,3,2024-07-24T10:15:07.000Z
C2807,374.4,1,2024-10-02T13:05:30.000Z
C2445,2320.96,2,2024-10-03T11:00:07.000Z
C3412,1109.3799999999999,2,2024-10-22T10:22:28.000Z
C0245,2167.2799999999997,5,2024-10-03T17:55:15.000Z
C0197,1763.24,2,2024-11-23T01:55:33.000Z
C1215,1437.85,1,2024-01-04T11:41:43.000Z
C4237,2673.05,2,2024-12-01T09:42:21.000Z
C0055,1389.4899999999998,2,2024-08-30T12:14:36.000Z
C1853,534.29,2,2024-12-05T22:54:24.000Z
C3942,731.34,3,2024-07-27T02:38:07.000Z
C3222,1053.01,2,2024-03-27T23:04:43.000Z
C0705,712.0999999999999,2,2024-01-31T03:18:45.000Z
C1912,827.0600000000001,2,2024-07-18T19:55:30.000Z
C0118,50.88,1,2024-01-17T12:02:10.000Z
C1168,953.22,1,2024-02-22T06:05:44.000Z
C2365,3339.9599999999996,4,2024-11-08T17:17:16.000Z
C0257,4335.9800000000005,5,2024-12-16T18:44:01.000Z
C4899,460.91,2,2024-04-07T01:33:34.000Z
C0418,929.28,1,2024-02-14T23:26:19.000Z
C2550,3563.1500000000005,5,2024-12-10T23:23:33.000Z
C3426,4228.42,5,2024-11-20T09:48:51.000Z
C0922,2198.82,3,2024-11-24T08:25:40.000Z
C0961,1700.2800000000002,3,2024-11-04T15:53:24.000Z
C3219,1624.6699999999998,3,2024-07-11T06:36:45.000Z
C4596,1244.85,2,2024-09-24T00:47:19.000Z
C0651,1547.8000000000002,2,2024-12-18T19:40:24.000Z
C3455,2124.56,2,2024-10-06T03:46:40.000Z
C3055,1398.3500000000001,2,2024-05-22T05:45:32.000Z
C0010,3009.4799999999996,2,2024-11-23T06:27:00.000Z
C2318,2088.5,1,2024-05-08T17:31:35.000Z
C3996,1362.05,3,2024-12-08T06:32:12.000Z
C3805,806.75,2,2024-07-17T11:36:59.000Z
C3468,2655.25,4,2024-10-09T04:34:20.000Z
C2214,289.1,1,2024-11-25T15:42:20.000Z
C4910,2133.05,1,2024-04-21T04:24:54.000Z
C2959,918.67,2,2024-06-21T16:21:02.000Z
C1201,1857.92,1,2024-11-07T05:09:13.000Z
C2886,2404.94,3,2024-05-07T13:44:08.000Z
C2957,4026.99,5,2024-06-29T07:21:58.000Z
C2188,1892.1399999999999,4,2024-09-27T01:05:48.000Z
C3489,3581.75,3,2024-09-15T13:26:26.000Z
C1878,684.25,3,2024-05-20T23:40:01.000Z
C2297,183.36,2,2024-08-25T02:26:38.000Z
C4176,2787.21,4,2024-11-05T02:28:20.000Z
C0556,3419.73,3,2024-09-16T23:16:13.000Z
C1088,936.42,1,2024-12-11T14:36:07.000Z
C2532,1325.87,4,2024-08-04T05:10:13.000Z
C3848,1760.42,3,2024-12-20T08:18:22.000Z
C3606,1293.9599999999998,3,2024-12-18T17:54:58.000Z
C0991,1538.37,3,2024-06-07T19:56:47.000Z
C0681,1064.2800000000002,4,2024-11-13T09:18:00.000Z
C1085,2386.51,3,2024-11-26T21:52:19.000Z
C2404,2343.3999999999996,2,2024-08-11T16:48:51.000Z
C4905,2016.95,2,2024-09-20T21:52:25.000Z
C2210,4001.0499999999997,2,2024-11-28T13:19:37.000Z
C3917,2485.4900000000002,3,2024-09-05T13:50:50.000Z
C0974,1850.9099999999999,2,2024-01-02T07:14:10.000Z
C4140,1819.6999999999998,2,2024-04-22T04:07:50.000Z
C1983,94.37,1,2024-08-03T03:55:03.000Z
C3935,1141.68,1,2024-12-21T12:29:58.000Z
C4802,2495.3,1,2024-01-14T13:36:00.000Z
C2371,667.65,2,2024-06-21T18:01:52.000Z
C2811,166.20999999999998,2,2024-03-17T03:34:46.000Z
C0452,553.48,1,2024-12-17T01:20:45.000Z
C1695,1529.85,2,2024-02-29T00:00:13.000Z
C1828,1400.82,2,2024-04-15T08:06:28.000Z
C3735,524.92,2,2024-10-29T15:34:12.000Z
C1845,650.14,2,2024-02-27T21:06:04.000Z
C3450,3238.28,4,2024-08-26T12:33:57.000Z
C2039,1974.1399999999999,3,2024-11-03T06:12:55.000Z
C1278,4402.38,3,2024-07-02T08:48:30.000Z
C4227,1221.5500000000002,3,2024-09-06T04:43:22.000Z
C4748,3099.45,2,2024-06-08T21:49:12.000Z
C1833,1581.32,1,2024-10-03T02:45:50.000Z
C1636,3645.59,4,2024-12-11T01:36:49.000Z
C3415,1412.26,3,2024-10-22T18:04:41.000Z
C4368,2614.14,3,2024-10-25T16:37:22.000Z
C2478,2990.6499999999996,3,2024-10-01T07:55:05.000Z
C0958,419.49,2,2024-10-06T03:32:24.000Z
C3708,2009.1599999999999,2,2024-06-30T04:58:35.000Z
C2772,1214.22,1,2024-09-03T11:55:10.000Z
C0464,2685.23,2,2024-07-26T17:41:24.000Z
C3944,1957.44,2,2024-08-06T07:00:19.000Z
C1972,1917.4,3,2024-11-17T09:33:40.000Z
C0902,1998.31,3,2024-05-30T23:23:09.000Z
C4149,314.7,1,2024-11-17T15:00:21.000Z
C1172,1704.4299999999998,3,2024-10-05T15:28:39.000Z
C3537,3640.99,3,2024-08-31T21:05:13.000Z
C1365,794.8299999999999,3,2024-08-08T15:18:10.000Z
C3303,3976.6400000000003,4,2024-08-28T11:37:34.000Z
C0318,1495.8899999999999,3,2024-11-09T18:31:45.000Z
C3381,520.14,1,2024-04-11T15:04:19.000Z
C0411,6954.540000000001,7,2024-11-13T15:22:18.000Z
C4367,2096.11,2,2024-07-11T21:38:35.000Z
C4115,1043.32,2,2024-06-19T04:52:26.000Z
C0871,1744.9399999999998,4,2024-08-31T20:36:45.000Z
C2066,2307.34,3,2024-11-08T07:09:45.000Z
C3873,269.8,1,2024-05-11T18:01:07.000Z
C1624,1287.93,1,2024-05-27T16:07:44.000Z
C0429,193.2,1,2024-05-15T23:15:54.000Z
C4971,92.72,1,2024-01-07T23:14:35.000Z
C3474,3199.91,2,2024-08-08T10:36:06.000Z
C2079,2644.4,2,2024-06-19T08:44:56.000Z
C2112,4502.790000000001,4,2024-09-30T16:33:59.000Z
C2832,504.15,1,2024-06-21T22:29:42.000Z
C0093,2312.91,3,2024-07-17T10:05:23.000Z
C2354,2603.9799999999996,3,2024-10-12T04:26:18.000Z
C3199,984.0999999999999,1,2024-08-12T05:09:57.000Z
C3005,663.32,2,2024-11-11T10:52:00.000Z
C2156,691.0799999999999,2,2024-09-24T16:00:54.000Z
C1575,57.52,1,2024-09-13T11:18:13.000Z
C2183,4909.0199999999995,6,2024-11-18T17:29:13.000Z
C3518,2001.8999999999999,3,2024-11-08T16:28:09.000Z
C0127,1299.08,2,2024-12-22T20:07:24.000Z
C3722,1585.48,2,2024-04-15T03:00:54.000Z
C1920,172.5,1,2024-03-19T02:51:09.000Z
C2260,6701.03,6,2024-10-16T13:28:45.000Z
C1399,3238.7200000000003,3,2024-11-08T06:27:07.000Z
C1017,682.7,1,2024-03-21T07:48:43.000Z
C3189,4490.05,4,2024-11-14T04:52:52.000Z
C2460,701.48,2,2024-10-28T05:19:12.000Z
C1641,3171.36,2,2024-07-20T14:11:16.000Z
C1112,2072.93,2,2024-07-12T00:49:19.000Z
C4726,2323.34,3,2024-09-30T09:43:45.000Z
C3623,2943.06,4,2024-09-19T17:20:24.000Z
C2282,2318.7799999999997,3,2024-10-15T21:57:50.000Z
C2444,1248.08,1,2024-09-30T17:55:55.000Z
C4881,2494.56,2,2024-03-25T18:45:32.000Z
C1383,447.75,2,2024-10-07T02:42:14.000Z
C4019,1102.02,1,2024-09-08T08:10:06.000Z
C0633,1438.0,1,2024-08-30T00:08:18.000Z
C3943,907.34,1,2024-01-26T12:37:32.000Z
C0551,222.28,1,2024-04-07T23:28:07.000Z
C0688,2814.54,3,2024-08-06T08:38:54.000Z
C0095,678.0,1,2024-04-16T23:05:47.000Z
C1692,1321.26,1,2024-10-14T20:25:24.000Z
C0760,1231.24,2,2024-05-31T07:27:00.000Z
C3051,2178.41,4,2024-11-27T21:54:45.000Z
C2778,39.85,1,2024-01-09T04:44:20.000Z
C0025,3896.08,4,2024-09-05T10:31:23.000Z
C0063,1837.4499999999998,3,2024-10-26T20:04:25.000Z
C2609,4807.120000000001,3,2024-08-27T15:47:53.000Z
C2058,1753.5400000000002,4,2024-11-12T20:23:45.000Z
C1449,1831.74,2,2024-11-29T00:20:26.000Z
C4846,562.45,2,2024-07-09T01:29:41.000Z
C3132,4423.889999999999,5,2024-11-19T05:11:43.000Z
C3687,735.85,2,2024-11-18T07:09:44.000Z
C3501,2372.91,2,2024-09-30T08:23:46.000Z
C2993,2485.5299999999997,2,2024-10-10T19:16:19.000Z
C2758,1313.3000000000002,1,2024-06-14T17:58:08.000Z
C4529,1761.46,2,2024-02-21T04:37:42.000Z
C1540,1867.47,4,2024-08-23T21:58:31.000Z
C0746,1972.96,2,2024-02-10T19:21:45.000Z
C2044,2478.27,2,2024-04-28T13:10:01.000Z
C2619,664.08,1,2024-02-29T20:01:39.000Z
C2760,96.3,1,2024-12-21T13:36:04.000Z
C0274,37.05,1,2024-04-24T00:15:35.000Z
C3074,664.8,1,2024-03-28T14:55:03.000Z
C4385,1969.96,2,2024-09-23T11:51:11.000Z
C1158,1470.5,1,2024-09-01T07:38:26.000Z
C2303,1142.25,1,2024-08-10T06:30:23.000Z
C3932,333.44,1,2024-07-03T05:56:22.000Z
C2163,1306.18,3,2024-11-03T21:41:20.000Z
C3112,3514.12,4,2024-12-12T05:23:27.000Z
C1167,2538.86,4,2024-10-04T22:06:29.000Z
C1427,4131.790000000001,5,2024-12-03T11:36:33.000Z
C1860,87.84,1,2024-03-15T15:35:26.000Z
C0433,1558.24,2,2024-03-03T02:44:53.000Z
C2176,2206.86,4,2024-07-16T03:06:40.000Z
