TransactionID,CustomerID,ProductID,Category,Quantity,Price,TransactionDate
T007019,C2098,P00249,Groceries,3,170.3,2024-01-12 22:30:29
T007020,C2436,P00768,Sports,5,40.65,2024-12-06 03:23:45
T007021,C0796,P00391,Home Appliances,3,330.71,2024-03-05 18:37:02
T007022,C2431,P00674,Electronics,1,133.89,2024-04-24 02:39:47
T007023,C2749,P00597,Sports,1,427.81,2024-06-27 12:35:27
T007024,C2406,P00274,Home Appliances,5,387.43,2024-07-03 18:39:36
T007025,C2943,P00187,Electronics,2,358.96,2024-01-14 05:52:30
T007026,C2473,P00058,Sports,3,370.78,2024-05-07 21:01:41
T007027,C3880,P00164,Groceries,4,402.26,2024-07-05 09:26:28
T007028,C0787,P00866,Sports,5,237.78,2024-08-17 10:38:53
T007029,C3967,P00331,Home Appliances,1,10.21,2024-07-30 17:26:10
T007030,C3546,P00065,Home Appliances,2,358.46,2024-01-24 11:49:59
T007031,C2700,P00569,Fashion,5,78.51,2024-04-29 19:23:23
T007032,C4843,P00295,Groceries,4,311.44,2024-03-30 18:21:35
T007033,C1908,P00088,Groceries,4,181.2,2024-03-18 18:16:31
T007034,C1721,P00086,Sports,2,414.7,2024-05-20 13:21:37
T007035,C2090,P00943,Electronics,1,460.5,2024-11-26 22:08:26
T007036,C2153,P00150,Home Appliances,1,289.4,2024-10-30 18:47:53
T007037,C1039,P00500,Fashion,5,376.42,2024-11-09 16:16:35
T007038,C2844,P00029,Books,2,263.36,2024-01-10 13:02:55
T007039,C1195,P00055,Groceries,1,74.94,2024-04-19 21:37:07
T007040,C0428,P00807,Books,5,453.32,2024-09-05 00:07:37
T007041,C3804,P00269,Home Appliances,1,38.37,2024-04-11 20:42:56
T007042,C2282,P00893,Sports,2,148.59,2024-10-15 21:57:50
T007043,C1908,P00125,Sports,2,161.21,2024-10-11 22:07:41
T007044,C1350,P00328,Electronics,5,251.42,2024-04-19 03:48:29
T007045,C1042,P00600,Groceries,5,326.73,2024-07-22 00:22:27
T007046,C4761,P00269,Home Appliances,4,176.03,2024-10-13 03:21:31
T007047,C0883,P00819,Home Appliances,4,256.0,2024-09-24 08:16:23
T007048,C2107,P00732,Home Appliances,3,273.31,2024-02-19 06:07:23
T007049,C4090,P00788,Electronics,4,436.11,2024-03-26 03:35:29
T007050,C0769,P00681,Electronics,2,337.25,2024-05-06 04:57:14
T007051,C4572,P00692,Groceries,3,324.28,2024-05-25 08:07:40
T007052,C4217,P00737,Electronics,2,365.88,2024-11-08 08:25:10
T007053,C2583,P00839,Electronics,4,291.93,2024-10-11 00:46:31
T007054,C0797,P00714,Home Appliances,3,461.22,2024-01-07 14:58:49
T007055,C2501,P00783,Groceries,1,375.16,2024-07-28 06:17:54
T007056,C1242,P00266,Fashion,3,109.66,2024-11-09 05:12:59
T007057,C2714,P00028,Sports,1,473.32,2024-04-04 21:21:00
T007058,C2438,P00523,Groceries,3,33.4,2024-10-11 14:27:04
T007059,C1288,P00719,Fashion,3,475.3,2024-05-25 22:56:54
T007060,C2511,P00951,Books,1,299.26,2023-12-25 04:51:33
T007061,C0548,P00651,Home Appliances,4,458.27,2024-10-13 14:12:57
T007062,C2978,P00377,Books,5,11.65,2024-07-12 09:19:37
T007063,C4973,P00942,Books,2,166.3,2024-01-03 19:09:04
T007064,C3818,P00155,Home Appliances,2,296.43,2024-02-10 01:30:11
T007065,C0471,P00410,Home Appliances,3,219.84,2024-07-15 23:38:28
T007066,C4620,P00785,Books,4,303.9,2024-10-31 11:47:25
T007067,C2700,P00824,Groceries,4,48.81,2024-02-07 20:28:58
T007068,C3863,P00772,Sports,1,204.22,2024-01-01 23:03:08
T007069,C2571,P00632,Electronics,4,40.32,2024-09-13 17:50:48
T007070,C3357,P00691,Electronics,3,308.04,2024-12-09 22:49:21
T007071,C1352,P00908,Sports,4,191.63,2024-12-07 19:23:03
T007072,C4283,P00348,Fashion,3,94.53,2024-05-28 03:43:55
T007073,C2265,P00377,Books,1,401.73,2024-10-17 16:21:28
T007074,C4179,P00589,Books,2,65.91,2024-01-10 08:34:30
T007075,C2594,P00860,Fashion,4,473.47,2024-06-08 15:11:27
T007076,C2719,P00649,Books,4,120.48,2024-09-15 18:10:52
T007077,C3222,P00501,Groceries,2,282.77,2024-02-19 10:33:12
T007078,C0358,P00450,Electronics,4,463.91,2024-06-27 05:41:29
T007079,C4011,P00639,Sports,1,462.57,2024-11-14 17:40:30
T007080,C1345,P00685,Books,1,389.01,2024-10-06 15:48:44
T007081,C3700,P00927,Electronics,5,297.13,2024-10-27 00:20:59
T007082,C1854,P00670,Fashion,2,451.75,2024-12-04 22:10:03
T007083,C0460,P00136,Fashion,4,314.36,2024-01-25 22:17:15
T007084,C2981,P00686,Home Appliances,4,102.41,2024-11-29 07:34:32
T007085,C2064,P00626,Books,5,300.52,2024-07-21 21:34:12
T007086,C3324,P00435,Electronics,2,279.74,2024-09-08 08:41:09
T007087,C4172,P00295,Groceries,2,408.15,2024-12-17 04:51:56
T007088,C2770,P00572,Fashion,2,125.07,2024-04-02 23:54:09
T007089,C1044,P00419,Groceries,5,166.36,2024-01-04 17:32:10
T007090,C0065,P00718,Books,4,236.0,2024-08-31 14:43:48
T007091,C0694,P00867,Electronics,3,107.65,2024-04-03 19:12:35
T007092,C1631,P00139,Sports,5,185.95,2024-02-23 22:10:32
T007093,C3425,P00159,Groceries,2,307.54,2024-08-22 00:21:10
T007094,C0369,P00307,Fashion,1,74.42,2024-04-19 07:00:58
T007095,C4406,P00054,Home Appliances,5,477.73,2024-03-23 06:08:13
T007096,C3431,P00537,Fashion,2,348.43,2024-05-21 23:41:56
T007097,C3913,P00703,Groceries,4,383.65,2024-07-09 15:27:36
T007098,C4148,P00668,Fashion,3,49.28,2024-04-20 02:59:37
T007099,C0925,P00187,Electronics,4,287.7,2024-11-05 20:38:36
T007100,C4278,P00679,Home Appliances,4,48.78,2024-10-23 19:31:25
T007101,C0652,P00357,Books,2,38.52,2024-02-03 03:09:18
T007102,C2485,P00752,Groceries,2,358.17,2024-11-21 05:36:44
T007103,C0969,P00008,Electronics,4,430.82,2024-10-29 17:14:32
T007104,C0976,P00390,Fashion,4,400.05,2024-10-26 13:46:17
T007105,C2317,P00756,Home Appliances,3,285.77,2024-01-25 19:03:47
T007106,C1994,P00087,Books,2,396.32,2024-08-08 16:20:32
T007107,C2785,P00058,Sports,1,175.69,2024-04-09 10:54:57
T007108,C1176,P00428,Groceries,3,242.68,2024-02-02 14:58:10
T007109,C3846,P00570,Books,2,310.26,2024-02-28 11:59:51
T007110,C3969,P00010,Fashion,1,171.8,2024-10-23 06:15:51
T007111,C2407,P00315,Fashion,5,331.4,2024-01-12 21:19:46
T007112,C0858,P00604,Sports,1,449.68,2024-10-26 02:05:38
T007113,C1471,P00012,Home Appliances,5,15.82,2024-05-05 09:07:27
T007114,C2634,P00594,Electronics,1,176.0,2024-09-04 17:28:51
T007115,C2014,P00114,Home Appliances,2,429.64,2024-02-09 23:22:23
T007116,C4592,P00795,Groceries,1,277.33,2024-09-07 14:00:54
T007117,C3562,P00686,Home Appliances,4,196.18,2024-07-22 23:17:54
T007118,C0441,P00607,Home Appliances,3,229.11,2024-09-01 17:55:38
T007119,C4731,P00077,Groceries,4,318.08,2024-12-22 17:20:42
T007120,C3440,P00713,Groceries,2,68.5,2024-10-31 18:20:19
T007121,C0917,P00001,Fashion,4,410.23,2024-01-30 10:09:33
T007122,C4273,P00267,Home Appliances,4,187.01,2024-09-11 03:21:24
T007123,C4743,P00356,Groceries,1,181.23,2024-07-11 04:23:32
T007124,C0510,P00870,Groceries,5,354.03,2024-03-12 17:00:09
T007125,C4859,P00712,Fashion,5,283.95,2024-07-23 00:33:32
T007126,C2752,P00415,Home Appliances,2,460.48,2024-08-25 21:18:19
T007127,C1283,P00138,Groceries,2,303.48,2024-07-28 13:47:27
T007128,C4036,P00677,Electronics,4,349.5,2024-08-03 09:33:05
T007129,C2364,P00171,Sports,3,251.49,2024-09-03 07:04:23
T007130,C4138,P00445,Books,5,409.73,2024-09-06 14:59:50
T007131,C3051,P00610,Electronics,5,24.9,2024-10-05 09:52:44
T007132,C1438,P00079,Home Appliances,4,14.83,2024-12-16 13:19:37
T007133,C1750,P00753,Fashion,3,264.55,2024-03-07 10:26:00
T007134,C0273,P00031,Sports,4,100.32,2024-05-12 14:50:24
T007135,C2764,P00204,Sports,4,343.89,2024-11-17 19:10:22
T007136,C4200,P00631,Groceries,4,282.62,2024-09-04 21:22:49
T007137,C4661,P00247,Fashion,2,499.42,2023-12-25 22:15:09
T007138,C1126,P00859,Books,3,369.46,2024-02-14 07:51:26
T007139,C2789,P00852,Fashion,1,209.42,2024-10-19 06:02:52
T007140,C1437,P00213,Sports,4,379.64,2024-01-30 03:11:20
T007141,C1857,P00781,Groceries,3,449.7,2024-05-15 21:45:50
T007142,C3776,P00206,Home Appliances,5,114.37,2024-06-30 02:23:48
T007143,C1839,P00105,Books,3,436.67,2024-08-05 13:21:06
T007144,C2738,P00188,Electronics,4,434.72,2024-02-24 12:46:18
T007145,C3807,P00936,Fashion,5,238.37,2024-02-15 06:02:52
T007146,C2039,P00577,Fashion,5,177.38,2024-06-17 09:29:01
T007147,C1934,P00155,Home Appliances,2,427.75,2024-10-29 08:57:33
T007148,C3805,P00494,Electronics,3,188.31,2024-07-17 11:36:59
T007149,C3939,P00718,Books,3,332.66,2024-06-20 12:21:17
T007150,C2058,P00541,Groceries,4,40.54,2024-09-25 11:35:14
T007151,C4040,P00045,Books,4,286.87,2024-01-11 23:06:38
T007152,C0599,P00348,Fashion,4,59.05,2024-03-29 18:44:24
T007153,C4539,P00806,Groceries,4,201.44,2023-12-27 02:03:23
T007154,C3607,P00345,Groceries,1,293.18,2024-09-01 14:39:07
T007155,C3434,P00715,Sports,5,71.96,2024-12-03 22:28:09
T007156,C4242,P00964,Sports,3,103.93,2024-06-17 10:42:24
T007157,C2290,P00144,Groceries,1,353.6,2024-01-11 17:42:33
T007158,C4356,P00094,Home Appliances,1,139.29,2024-11-09 19:33:20
T007159,C2571,P00222,Electronics,3,311.66,2024-10-05 06:04:49
T007160,C3216,P00585,Groceries,4,176.44,2024-09-14 13:18:46
T007161,C3789,P00453,Fashion,1,390.7,2024-07-12 10:18:37
T007162,C1870,P00403,Fashion,3,467.4,2024-10-17 23:58:16
T007163,C1363,P00104,Sports,5,176.84,2024-03-23 15:27:21
T007164,C4193,P00104,Sports,1,342.4,2024-05-22 01:52:53
T007165,C3710,P00797,Electronics,3,455.96,2024-12-10 17:57:40
T007166,C4832,P00337,Books,5,284.29,2024-09-19 03:57:25
T007167,C0821,P00729,Home Appliances,3,41.85,2024-06-28 07:19:39
T007168,C3781,P00382,Fashion,2,28.85,2024-06-11 08:31:38
T007169,C2776,P00241,Sports,1,50.9,2024-07-10 03:19:37
T007170,C4363,P00621,Groceries,5,447.16,2024-12-13 00:23:40
T007171,C1958,P00114,Home Appliances,4,337.45,2024-08-19 22:00:12
T007172,C3749,P00986,Groceries,4,110.4,2024-09-13 09:37:09
T007173,C1519,P00005,Sports,5,105.49,2024-07-11 13:43:42
T007174,C0144,P00882,Electronics,2,429.84,2024-11-09 19:40:34
T007175,C3074,P00142,Sports,4,166.2,2024-03-28 14:55:03
T007176,C3764,P00323,Books,3,70.99,2024-04-23 14:58:01
T007177,C0716,P00486,Sports,1,457.47,2024-12-01 20:51:08
T007178,C2168,P00936,Fashion,4,407.45,2024-11-13 10:15:22
T007179,C1495,P00603,Fashion,5,124.35,2024-08-31 07:09:53
T007180,C0501,P00757,Home Appliances,5,45.47,2024-12-06 19:25:04
T007181,C1135,P00409,Fashion,2,286.15,2024-10-08 22:58:34
T007182,C4862,P00486,Sports,2,365.16,2024-07-19 09:13:20
T007183,C3137,P00962,Sports,5,365.6,2024-01-17 07:04:51
T007184,C1888,P00471,Books,1,133.45,2024-08-22 21:06:20
T007185,C0446,P00800,Electronics,3,239.65,2024-12-02 10:43:24
T007186,C3550,P00471,Books,5,381.95,2024-04-28 13:30:25
T007187,C0534,P00390,Fashion,1,45.96,2024-11-29 09:17:25
T007188,C4613,P00842,Electronics,2,228.55,2024-08-29 14:19:25
T007189,C3578,P00432,Books,3,18.86,2024-09-24 22:42:35
T007190,C4141,P00208,Fashion,5,180.82,2024-07-18 19:11:10
T007191,C3226,P00856,Electronics,4,22.46,2024-12-05 02:03:41
T007192,C4876,P00122,Books,1,345.67,2024-07-26 02:20:30
T007193,C0359,P00148,Books,2,435.45,2024-09-22 21:51:45
T007194,C4624,P00664,Sports,2,10.44,2024-05-06 07:22:59
T007195,C2264,P00108,Fashion,3,69.83,2024-08-15 06:06:59
T007196,C4589,P00026,Sports,3,408.6,2024-08-21 00:06:00
T007197,C0585,P00579,Groceries,4,284.39,2024-04-29 10:30:54
T007198,C1948,P00552,Sports,2,330.14,2024-08-18 17:47:53
T007199,C1197,P00539,Groceries,1,412.41,2024-02-26 06:31:22
T007200,C4262,P00690,Groceries,5,185.04,2024-10-13 12:19:12
T007201,C3914,P00419,Groceries,1,280.3,2024-07-27 19:40:59
T007202,C4749,P00652,Electronics,3,278.94,2024-07-14 21:16:54
T007203,C2364,P00039,Books,1,122.47,2024-02-09 04:53:19
T007204,C1816,P00094,Home Appliances,1,136.17,2024-04-19 18:09:53
T007205,C1222,P00264,Fashion,5,378.7,2024-09-11 23:17:02
T007206,C3038,P00279,Fashion,2,447.14,2024-10-01 07:02:06
T007207,C2524,P00765,Electronics,1,409.42,2024-01-09 05:03:23
T007208,C2561,P00828,Electronics,5,317.08,2024-10-12 14:46:55
T007209,C1376,P00664,Sports,1,341.26,2024-07-04 12:35:34
T007210,C3059,P00584,Electronics,5,369.51,2024-05-12 02:11:17
T007211,C1178,P00997,Books,5,270.47,2024-12-07 19:26:40
T007212,C1987,P00483,Electronics,5,36.96,2024-09-15 04:37:03
T007213,C1512,P00233,Electronics,4,373.61,2024-01-11 12:36:19
T007214,C0610,P00184,Electronics,4,26.65,2024-10-07 00:21:21
T007215,C4898,P00080,Fashion,1,68.02,2024-06-30 21:49:23
T007216,C2024,P00833,Fashion,3,183.01,2024-10-14 00:35:55
T007217,C1625,P00936,Fashion,4,335.3,2024-11-17 15:51:44
T007218,C0866,P00193,Sports,3,27.81,2024-02-23 02:11:30
T007219,C4069,P00056,Groceries,4,110.96,2024-06-23 17:44:34
T007220,C4991,P00081,Home Appliances,2,197.65,2024-02-19 17:55:44
T007221,C0986,P00899,Sports,1,416.62,2024-06-29 00:01:30
T007222,C1019,P00285,Fashion,5,136.7,2024-12-19 08:13:06
T007223,C2264,P00324,Home Appliances,4,384.41,2024-10-23 09:39:07
T007224,C0442,P00408,Books,4,436.49,2024-11-01 12:54:22
T007225,C0894,P00930,Fashion,1,325.46,2024-07-16 05:48:29
T007226,C3068,P00389,Fashion,1,325.38,2024-10-05 23:49:36
T007227,C2958,P00841,Electronics,1,97.4,2024-03-16 14:18:04
T007228,C1522,P00811,Groceries,3,222.26,2024-06-18 11:18:51
T007229,C4764,P00470,Sports,3,445.96,2024-11-19 18:29:32
T007230,C1200,P00393,Fashion,3,288.13,2024-09-18 09:00:06
T007231,C0073,P00229,Sports,1,226.13,2024-11-19 01:54:05
T007232,C1631,P00824,Groceries,3,175.17,2024-01-10 04:37:44
T007233,C2703,P00753,Fashion,4,53.18,2024-08-28 22:23:15
T007234,C3953,P00927,Electronics,2,166.27,2024-10-28 23:35:53
T007235,C1207,P00548,Home Appliances,5,12.61,2024-12-10 15:29:52
T007236,C1596,P00591,Sports,3,331.21,2024-08-21 07:51:43
T007237,C4238,P00972,Fashion,1,137.62,2024-01-23 10:14:21
T007238,C3850,P00093,Books,3,243.58,2024-11-02 05:38:59
T007239,C4141,P00462,Home Appliances,3,367.45,2024-03-26 20:39:29
T007240,C2402,P00447,Sports,2,142.72,2024-06-27 07:50:21
T007241,C4218,P00108,Fashion,3,270.72,2024-09-04 16:37:34
T007242,C1104,P00311,Sports,2,14.13,2024-05-06 09:11:46
T007243,C0800,P00358,Home Appliances,5,409.31,2024-07-14 14:32:30
T007244,C0983,P00265,Groceries,1,45.12,2024-03-09 00:33:35
T007245,C3218,P00424,Home Appliances,1,166.67,2024-06-26 13:35:56
T007246,C3804,P00174,Electronics,2,19.15,2024-06-29 11:07:24
T007247,C2711,P00014,Sports,3,10.78,2024-10-08 09:14:54
T007248,C2202,P00110,Groceries,4,428.35,2024-10-13 11:51:09
T007249,C3947,P00113,Fashion,5,179.31,2024-04-25 14:26:19
T007250,C4213,P00417,Home Appliances,2,71.93,2024-09-29 06:02:16
T007251,C4316,P00218,Books,5,421.19,2024-06-16 21:41:58
T007252,C2540,P00966,Groceries,3,84.81,2024-05-04 06:32:17
T007253,C4104,P00880,Fashion,3,105.8,2024-03-06 21:27:42
T007254,C3169,P00789,Groceries,2,190.75,2024-03-23 06:04:44
T007255,C1330,P00232,Home Appliances,5,207.49,2024-09-03 14:44:36
T007256,C4704,P00086,Sports,2,314.92,2024-04-29 23:09:20
T007257,C0840,P00292,Home Appliances,4,268.71,2024-03-26 09:19:57
T007258,C0940,P00932,Home Appliances,5,442.49,2024-06-18 03:31:04
T007259,C3146,P00468,Books,2,238.92,2024-01-24 22:52:36
T007260,C4299,P00761,Fashion,5,342.69,2024-02-17 23:58:42
T007261,C2889,P00588,Electronics,2,21.8,2024-03-05 09:43:40
T007262,C1982,P00086,Sports,5,170.76,2024-11-28 23:46:08
T007263,C3718,P00335,Sports,3,394.4,2024-08-12 09:43:23
T007264,C1721,P00191,Home Appliances,1,380.45,2024-04-05 12:43:57
T007265,C0235,P00738,Fashion,1,61.2,2024-11-14 09:16:40
T007266,C1836,P00133,Groceries,5,179.22,2024-06-25 06:11:59
T007267,C4881,P00084,Electronics,3,466.82,2024-03-25 18:45:32
T007268,C0826,P00694,Books,2,391.76,2024-07-13 09:45:29
T007269,C0233,P00611,Fashion,1,17.94,2024-08-04 15:50:03
T007270,C1200,P00616,Books,1,323.02,2024-11-02 02:14:25
T007271,C3019,P00676,Home Appliances,2,491.03,2024-09-24 14:03:27
T007272,C4547,P00124,Fashion,5,349.63,2024-10-24 01:15:16
T007273,C4458,P00629,Sports,4,405.26,2024-05-16 21:04:38
T007274,C1362,P00089,Groceries,1,355.05,2024-07-17 15:53:45
T007275,C0318,P00695,Fashion,1,322.92,2024-06-22 03:31:32
T007276,C4850,P00075,Electronics,4,291.98,2024-08-09 16:13:46
T007277,C4684,P00569,Fashion,3,299.07,2024-11-28 18:10:40
T007278,C0454,P00195,Home Appliances,5,497.7,2024-07-10 21:46:43
T007279,C3040,P00610,Electronics,5,31.44,2024-12-18 01:46:13
T007280,C2467,P00672,Books,5,392.61,2024-04-08 21:22:45
T007281,C2908,P00102,Groceries,2,224.3,2024-12-04 17:02:09
T007282,C2798,P00158,Home Appliances,5,360.8,2024-02-25 13:41:50
T007283,C4207,P00780,Groceries,3,264.61,2024-05-24 20:49:01
T007284,C0880,P00008,Electronics,5,212.43,2024-08-05 22:46:03
T007285,C1385,P00302,Books,4,109.12,2024-01-12 19:02:12
T007286,C3925,P00296,Home Appliances,5,438.79,2024-07-27 20:04:41
T007287,C0207,P00938,Electronics,1,113.61,2024-11-23 23:59:05
T007288,C1147,P00758,Groceries,2,145.48,2024-10-23 02:51:32
T007289,C1782,P00711,Groceries,5,126.78,2023-12-31 03:41:43
T007290,C0446,P00276,Electronics,4,427.71,2024-03-27 12:23:52
T007291,C0222,P00095,Electronics,4,87.53,2024-02-20 19:47:34
T007292,C3833,P00218,Books,4,398.02,2024-08-03 19:01:31
T007293,C1929,P00845,Fashion,2,183.05,2024-05-27 00:52:54
T007294,C3812,P00532,Sports,3,267.94,2024-10-24 09:34:10
T007295,C0688,P00317,Home Appliances,3,315.86,2024-08-06 08:38:54
T007296,C1529,P00213,Sports,1,85.82,2024-04-23 02:23:44
T007297,C1355,P00248,Home Appliances,4,26.81,2024-12-07 22:36:00
T007298,C4891,P00587,Fashion,2,442.85,2024-09-08 20:33:24
T007299,C1706,P00815,Books,2,183.09,2024-10-22 18:57:12
T007300,C1443,P00970,Books,2,186.03,2024-05-10 16:56:34
T007301,C4167,P00371,Sports,1,355.92,2024-05-29 19:14:52
T007302,C2545,P00096,Groceries,3,301.47,2024-02-09 15:06:57
T007303,C3833,P00497,Home Appliances,3,393.47,2024-08-03 06:49:23
T007304,C3889,P00721,Electronics,4,332.13,2024-04-29 23:12:28
T007305,C1716,P00671,Fashion,2,122.86,2024-08-22 16:07:14
T007306,C2485,P00248,Home Appliances,1,282.84,2024-01-22 22:23:42
T007307,C0411,P00293,Sports,5,252.08,2024-06-20 02:51:28
T007308,C2219,P00852,Fashion,3,329.95,2024-01-10 23:41:16
T007309,C4124,P00595,Sports,1,375.8,2024-04-30 18:45:44
T007310,C0319,P00332,Books,3,483.0,2024-06-24 06:26:15
T007311,C1574,P00038,Home Appliances,1,10.95,2024-12-06 06:52:11
T007312,C3438,P00442,Books,4,388.48,2024-01-07 13:07:44
T007313,C0846,P00129,Electronics,4,110.6,2024-07-27 18:45:06
T007314,C2421,P00982,Groceries,3,253.56,2024-01-17 03:53:37
T007315,C0555,P00978,Sports,2,494.54,2024-08-16 05:02:08
T007316,C3258,P00597,Sports,1,97.32,2024-01-03 04:19:24
T007317,C4150,P00003,Electronics,3,10.81,2024-09-08 11:21:19
T007318,C0196,P00373,Electronics,4,185.12,2024-10-03 16:03:19
T007319,C0242,P00581,Books,3,187.08,2024-06-05 16:52:00
T007320,C4918,P00071,Electronics,5,224.61,2024-01-29 12:51:44
T007321,C0755,P00229,Sports,3,482.21,2024-10-22 22:11:34
T007322,C4798,P00949,Groceries,1,378.48,2024-07-10 00:07:45
T007323,C3574,P00789,Groceries,3,435.8,2024-07-23 05:53:03
T007324,C3651,P00266,Fashion,5,15.81,2024-04-16 16:08:44
T007325,C1836,P00924,Sports,4,230.36,2024-06-09 06:36:59
T007326,C2007,P00231,Fashion,1,440.43,2024-10-31 08:53:57
T007327,C3002,P00853,Fashion,2,402.56,2024-02-04 08:53:05
T007328,C3723,P00653,Sports,3,471.82,2023-12-28 01:41:41
T007329,C3061,P00220,Sports,2,236.97,2024-01-12 08:12:23
T007330,C2631,P00569,Fashion,4,121.23,2024-12-03 07:05:22
T007331,C4639,P00266,Fashion,3,463.07,2024-09-10 05:30:55
T007332,C3680,P00174,Electronics,4,415.93,2024-06-22 09:19:35
T007333,C4362,P00155,Home Appliances,5,332.81,2024-06-15 17:22:49
T007334,C0981,P00832,Books,4,159.89,2024-11-09 10:07:50
T007335,C4385,P00084,Electronics,3,363.47,2024-05-26 07:53:12
T007336,C1468,P00926,Electronics,4,367.09,2024-05-26 08:47:26
T007337,C1493,P00647,Home Appliances,1,28.02,2024-02-22 02:07:47
T007338,C0809,P00074,Electronics,2,491.17,2024-08-14 04:22:54
T007339,C3038,P00967,Books,2,285.49,2024-12-16 01:42:42
T007340,C1030,P00633,Fashion,2,371.7,2024-07-04 07:41:10
T007341,C1540,P00975,Home Appliances,5,215.7,2023-12-28 14:30:26
T007342,C1069,P00666,Electronics,1,367.77,2024-07-03 13:14:34
T007343,C3982,P00486,Sports,2,53.71,2024-10-13 12:18:53
T007344,C0831,P00540,Books,3,487.68,2024-11-08 09:58:32
T007345,C3285,P00987,Home Appliances,5,127.33,2024-07-22 03:02:40
T007346,C3165,P00196,Home Appliances,5,291.55,2024-03-20 14:47:56
T007347,C2098,P00399,Home Appliances,3,76.31,2024-03-16 13:14:07
T007348,C3910,P00847,Sports,2,238.07,2024-06-22 20:53:39
T007349,C1269,P00336,Home Appliances,3,385.13,2024-08-30 03:59:27
T007350,C4882,P00489,Groceries,3,495.15,2024-10-02 11:05:38
T007351,C0382,P00217,Books,3,111.85,2024-01-16 04:19:27
T007352,C2922,P00272,Home Appliances,5,432.53,2024-02-16 06:11:27
T007353,C2475,P00041,Fashion,5,69.03,2024-11-25 04:30:18
T007354,C3232,P00809,Groceries,3,387.77,2024-12-19 02:00:57
T007355,C4706,P00484,Electronics,1,135.63,2024-01-08 13:58:30
T007356,C4409,P00877,Electronics,4,171.06,2024-11-06 09:22:30
T007357,C4312,P00329,Sports,5,478.36,2023-12-26 00:08:33
T007358,C1361,P00575,Electronics,2,385.64,2024-08-19 19:50:30
T007359,C2668,P00317,Home Appliances,1,383.84,2024-02-09 02:01:20
T007360,C2443,P00301,Books,3,384.98,2024-05-23 13:59:14
T007361,C1177,P00263,Books,5,314.88,2024-04-09 07:13:03
T007362,C4981,P00596,Groceries,1,225.41,2024-06-06 19:02:18
T007363,C4454,P00181,Books,3,370.09,2024-02-17 02:27:15
T007364,C0073,P00588,Electronics,5,70.72,2024-07-31 09:02:03
T007365,C1667,P00808,Fashion,2,183.42,2024-12-01 00:11:37
T007366,C2238,P00120,Groceries,5,189.46,2024-01-01 12:56:48
T007367,C4989,P00506,Groceries,5,284.52,2024-01-11 12:30:35
T007368,C3859,P00074,Electronics,5,61.16,2024-04-18 08:37:34
T007369,C1261,P00148,Books,5,275.88,2024-07-21 08:47:37
T007370,C4922,P00073,Books,5,381.2,2024-02-17 07:58:34
T007371,C1490,P00254,Fashion,3,489.55,2024-06-24 21:20:44
T007372,C0989,P00132,Groceries,3,321.34,2024-09-12 14:51:46
T007373,C3312,P00905,Sports,5,282.08,2024-12-14 14:50:59
T007374,C0172,P00337,Books,1,424.76,2023-12-31 12:44:00
T007375,C0808,P00705,Groceries,2,12.99,2024-11-16 18:11:19
T007376,C1074,P00428,Groceries,2,435.69,2024-03-09 00:21:44
T007377,C0153,P00015,Home Appliances,3,236.29,2024-04-19 09:04:46
T007378,C2335,P00250,Groceries,2,217.53,2024-04-19 21:00:57
T007379,C0212,P00435,Electronics,1,341.18,2024-12-01 09:35:29
T007380,C2231,P00194,Home Appliances,3,402.15,2024-01-02 10:26:24
T007381,C2376,P00995,Home Appliances,1,378.65,2023-12-30 23:24:26
T007382,C2510,P00951,Books,1,215.78,2024-09-08 00:02:06
T007383,C4054,P00374,Fashion,2,244.97,2024-06-18 00:56:00
T007384,C2151,P00889,Fashion,1,124.87,2024-03-16 21:12:20
T007385,C3091,P00906,Home Appliances,5,125.36,2024-10-10 13:21:18
T007386,C1147,P00252,Groceries,2,154.72,2024-01-06 22:06:18
T007387,C1754,P00587,Fashion,1,304.37,2024-02-01 11:29:46
T007388,C0667,P00975,Home Appliances,5,36.58,2024-06-04 23:04:24
T007389,C1144,P00001,Fashion,1,400.82,2024-05-18 17:00:51
T007390,C3093,P00235,Books,4,68.33,2024-04-19 15:39:17
T007391,C3113,P00738,Fashion,4,400.41,2024-04-26 11:29:19
T007392,C4188,P00399,Home Appliances,4,329.8,2024-05-03 02:29:33
T007393,C1409,P00629,Sports,1,301.67,2024-06-27 00:07:27
T007394,C4289,P00371,Sports,3,17.41,2024-03-21 12:40:29
T007395,C4557,P00708,Books,2,253.03,2024-04-17 02:50:10
T007396,C1483,P00149,Home Appliances,5,148.63,2024-07-07 12:26:47
T007397,C0078,P00859,Books,2,369.55,2024-09-30 15:45:59
T007398,C2986,P00576,Electronics,4,347.98,2024-04-02 12:52:22
T007399,C0177,P00896,Home Appliances,5,264.44,2024-01-15 00:22:48
T007400,C4030,P00637,Books,3,214.71,2024-10-29 00:25:17
T007401,C3595,P00088,Groceries,5,157.78,2024-12-12 23:02:06
T007402,C1454,P00435,Electronics,1,239.78,2024-08-03 05:07:28
T007403,C3051,P00158,Home Appliances,3,66.19,2024-11-27 21:54:45
T007404,C0240,P00927,Electronics,5,395.24,2024-11-23 16:12:48
T007405,C0905,P00538,Electronics,1,273.87,2024-03-02 01:22:53
T007406,C2224,P00830,Fashion,1,411.14,2024-03-19 14:18:00
T007407,C1344,P00580,Books,2,213.59,2024-08-18 10:07:13
